Tempo [s],Temperatura [K],Na,Cl,NaCl
38.03333333333246,1.1705628944748545,29.0,58.0,715.0
38.04999999999912,1.1708648343757795,29.0,58.0,715.0
38.06666666666579,1.17099133507766,29.0,58.0,715.0
38.083333333332455,1.1719340014073172,29.0,58.0,715.0
38.09999999999912,1.1724470160746998,29.0,58.0,715.0
38.116666666665786,1.1741142354548522,29.0,58.0,715.0
38.13333333333245,1.1757879427005624,29.0,58.0,715.0
38.14999999999912,1.1759151110039505,29.0,58.0,715.0
38.16666666666578,1.1760638623017758,29.0,58.0,715.0
38.18333333333245,1.177398835913054,29.0,58.0,715.0
38.199999999999115,1.1781841954192107,29.0,58.0,715.0
38.21666666666578,1.1790295493230856,29.0,58.0,715.0
38.233333333332446,1.1800377447353414,29.0,58.0,715.0
38.24999999999911,1.1799255312047827,29.0,58.0,715.0
38.26666666666578,1.1799793434690802,29.0,58.0,715.0
38.28333333333244,1.180261742900306,29.0,58.0,715.0
38.29999999999911,1.1799775940753015,29.0,58.0,715.0
38.316666666665775,1.1785970811120847,29.0,58.0,715.0
